operation,n,time_milisec
matrix_vector,1300,0.058917001297231764
matrix_vector,1300,0.058457997511141
matrix_vector,1300,0.05841599340783432
matrix_vector,1300,0.06379099795594811
matrix_vector,1300,0.057999997807201
matrix_vector,1300,0.057584002206567675
matrix_vector,1300,0.057541998103260994
matrix_vector,1300,0.057375000324100256
matrix_vector,1300,0.05720899935113266
matrix_vector,1300,0.05687499651685357
matrix_vector,1300,0.06516600114991888
matrix_vector,1300,0.0563749999855645
matrix_vector,1300,0.06866599869681522
matrix_vector,1300,0.07933299639262259
generalized_dot,1400,0.09937499999068677
generalized_dot,1400,0.10816700523719192
generalized_dot,1400,0.10870800178963691
generalized_dot,1400,0.10900000052060932
generalized_dot,1400,0.09816700185183436
generalized_dot,1400,0.11062500561820343
generalized_dot,1400,0.09595900337444618
generalized_dot,1400,0.09529200178803876
generalized_dot,1400,0.09391699859406799
generalized_dot,1400,0.09362499986309558
generalized_dot,1400,0.09354200301459059
generalized_dot,1400,0.09291699825553223
generalized_dot,1400,0.09241700172424316
generalized_dot,1400,0.0919170051929541
generalized_dot,1400,0.09145800140686333
generalized_dot,1400,0.09120799950323999
generalized_dot,1400,0.09062499884748831
generalized_dot,1400,0.08983300358522683
generalized_dot,1400,0.11774999438785017
generalized_dot,1400,0.08954200166044757
generalized_dot,1400,0.11933300265809521
matrix_vector,1400,0.11283299681963399
matrix_vector,1400,0.11137499677715823
matrix_vector,1400,0.11291699775028974
matrix_vector,1400,0.11116699897684157
matrix_vector,1400,0.11116600217064843
matrix_vector,1400,0.11304199870210141
matrix_vector,1400,0.11074999929405749
matrix_vector,1400,0.11424999684095383
matrix_vector,1400,0.11454199557192624
matrix_vector,1400,0.10695800301618874
matrix_vector,1400,0.10629200551193208
matrix_vector,1400,0.11837500642286614
matrix_vector,1400,0.10512500011827797
matrix_vector,1400,0.12041599984513596
matrix_vector,1400,0.10041700443252921
matrix_vector,1400,0.09954199776984751
matrix_vector,1400,0.12737500219373032
matrix_vector,1400,0.0963749989750795
matrix_vector,1400,0.09570799738867208
matrix_vector,1400,0.09545800276100636
matrix_vector,1400,0.09475000115344301
generalized_dot,1500,0.12533299741335213
generalized_dot,1500,0.12995900033274665
generalized_dot,1500,0.12387499737087637
generalized_dot,1500,0.13216700608609244
generalized_dot,1500,0.12229199637658894
generalized_dot,1500,0.12195899762446061
generalized_dot,1500,0.13341700105229393
generalized_dot,1500,0.1184170032502152
generalized_dot,1500,0.1175419965875335
generalized_dot,1500,0.11624999751802534
generalized_dot,1500,0.11620799341471866
generalized_dot,1500,0.11600000289035961
generalized_dot,1500,0.13941700308350846
generalized_dot,1500,0.11579100100789219
generalized_dot,1500,0.11558299593161792
generalized_dot,1500,0.11487500160001218
generalized_dot,1500,0.11379199713701382
generalized_dot,1500,0.14304199430625886
generalized_dot,1500,0.11087500024586916
generalized_dot,1500,0.10979099897667766
generalized_dot,1500,0.14849999570287764
matrix_vector,1500,0.1192499985336326
matrix_vector,1500,0.11758400069084018
matrix_vector,1500,0.11941699631279334
matrix_vector,1500,0.12075000267941505
matrix_vector,1500,0.12100000458303839
matrix_vector,1500,0.12108300143154338
matrix_vector,1500,0.11475000064820051
matrix_vector,1500,0.11458299559308216
matrix_vector,1500,0.11429099686210975
matrix_vector,1500,0.12287499703234062
matrix_vector,1500,0.1232919967151247
matrix_vector,1500,0.11341700155753642
matrix_vector,1500,0.11337500473018736
matrix_vector,1500,0.12383400462567806
matrix_vector,1500,0.12429199705366045
matrix_vector,1500,0.112292000267189
matrix_vector,1500,0.11212500248802826
matrix_vector,1500,0.12504199548857287
matrix_vector,1500,0.11070800246670842
matrix_vector,1500,0.11062499834224582
matrix_vector,1500,0.11058299423893914
generalized_dot,1600,0.18570799875305966
generalized_dot,1600,0.18570799875305966
generalized_dot,1600,0.188666999747511
generalized_dot,1600,0.18879200069932267
generalized_dot,1600,0.18891700165113434
generalized_dot,1600,0.1854169968282804
generalized_dot,1600,0.1834579961723648
generalized_dot,1600,0.1829169996199198
generalized_dot,1600,0.19145799888065085
generalized_dot,1600,0.1916249966598116
generalized_dot,1600,0.19299999985378236
generalized_dot,1600,0.1931669976329431
generalized_dot,1600,0.17991699860431254
generalized_dot,1600,0.19454200082691386
generalized_dot,1600,0.17979199765250087
generalized_dot,1600,0.17949999892152846
generalized_dot,1600,0.17925000429386273
generalized_dot,1600,0.17883299733512104
generalized_dot,1600,0.17875000048661605
generalized_dot,1600,0.1784999985829927
generalized_dot,1600,0.17833400488598272
matrix_vector,1600,0.17908399604493752
matrix_vector,1600,0.17891600145958364
matrix_vector,1600,0.17908399604493752
matrix_vector,1600,0.17841599765233696
matrix_vector,1600,0.17837500490713865
matrix_vector,1600,0.17991699860431254
matrix_vector,1600,0.1780419988790527
matrix_vector,1600,0.17791700520319864
matrix_vector,1600,0.17783400107873604
matrix_vector,1600,0.1778330042725429
matrix_vector,1600,0.1777500001480803
matrix_vector,1600,0.1804589992389083
matrix_vector,1600,0.17725000361679122
matrix_vector,1600,0.18079100118484348
matrix_vector,1600,0.18079199799103662
matrix_vector,1600,0.18112500401912257
matrix_vector,1600,0.1811660040402785
matrix_vector,1600,0.1764999979059212
matrix_vector,1600,0.1764170010574162
matrix_vector,1600,0.17633300012676045
matrix_vector,1600,0.17629200010560453
generalized_dot,1700,0.21500000002561137
generalized_dot,1700,0.21204099903116003
generalized_dot,1700,0.21174999710638076
generalized_dot,1700,0.2112500005750917
generalized_dot,1700,0.21095800184411928
generalized_dot,1700,0.21095800184411928
generalized_dot,1700,0.21087499771965668
generalized_dot,1700,0.21720800577895716
generalized_dot,1700,0.2088330002152361
generalized_dot,1700,0.20770799892488867
generalized_dot,1700,0.21933399693807587
generalized_dot,1700,0.20766700617969036
generalized_dot,1700,0.2067909954348579
generalized_dot,1700,0.2062499988824129
generalized_dot,1700,0.20608299382729456
generalized_dot,1700,0.2211659957538359
generalized_dot,1700,0.20545900042634457
generalized_dot,1700,0.2042499982053414
generalized_dot,1700,0.2229590027127415
generalized_dot,1700,0.22441700275521725
generalized_dot,1700,0.20254099945304915
matrix_vector,1700,0.207124998269137
matrix_vector,1700,0.20804199448321015
matrix_vector,1700,0.20683299953816459
matrix_vector,1700,0.20654199761338532
matrix_vector,1700,0.2064159998553805
matrix_vector,1700,0.20633300300687551
matrix_vector,1700,0.20599999697878957
matrix_vector,1700,0.20595900423359126
matrix_vector,1700,0.20595899695763364
matrix_vector,1700,0.20524999854387715
matrix_vector,1700,0.2047079979092814
matrix_vector,1700,0.20445799600565806
matrix_vector,1700,0.20437499915715307
matrix_vector,1700,0.21091700182296336
matrix_vector,1700,0.21116599964443594
matrix_vector,1700,0.21120900055393577
matrix_vector,1700,0.21166700025787577
matrix_vector,1700,0.20283400226617232
matrix_vector,1700,0.2127920015482232
matrix_vector,1700,0.21387500601122156
matrix_vector,1700,0.2012089971685782
generalized_dot,1800,0.3023749959538691
generalized_dot,1800,0.30254099692683667
generalized_dot,1800,0.30220799817470834
generalized_dot,1800,0.29879200155846775
generalized_dot,1800,0.2987500047311187
generalized_dot,1800,0.29841700597899035
generalized_dot,1800,0.29841699870303273
generalized_dot,1800,0.2977919939439744
generalized_dot,1800,0.2970830028061755
generalized_dot,1800,0.29695800185436383
generalized_dot,1800,0.2964999948744662
generalized_dot,1800,0.30900000274414197
generalized_dot,1800,0.2947920002043247
generalized_dot,1800,0.29445800464600325
generalized_dot,1800,0.3113749990006909
generalized_dot,1800,0.2934159929282032
generalized_dot,1800,0.2905000001192093
generalized_dot,1800,0.2898330058087595
generalized_dot,1800,0.31637500069336966
generalized_dot,1800,0.3189999988535419
generalized_dot,1800,0.323499996738974
matrix_vector,1800,0.2957920005428605
matrix_vector,1800,0.29595799423987046
matrix_vector,1800,0.29599999834317714
matrix_vector,1800,0.2952499999082647
matrix_vector,1800,0.29470900335581973
matrix_vector,1800,0.2947089960798621
matrix_vector,1800,0.294625002425164
matrix_vector,1800,0.2945000014733523
matrix_vector,1800,0.2943340005003847
matrix_vector,1800,0.2940420017694123
matrix_vector,1800,0.29387499671429396
matrix_vector,1800,0.2934579970315099
matrix_vector,1800,0.2987500047311187
matrix_vector,1800,0.29887499840697274
matrix_vector,1800,0.29887500568293035
matrix_vector,1800,0.29237499984446913
matrix_vector,1800,0.2919999969890341
matrix_vector,1800,0.30108400096651167
matrix_vector,1800,0.3013749956153333
matrix_vector,1800,0.29020899819443
matrix_vector,1800,0.2887500013457611
generalized_dot,1900,0.32658299460308626
generalized_dot,1900,0.32337500306311995
generalized_dot,1900,0.322959000186529
generalized_dot,1900,0.32287499925587326
generalized_dot,1900,0.32129199826158583
generalized_dot,1900,0.3288750012870878
generalized_dot,1900,0.32058300712378696
generalized_dot,1900,0.3204589957022108
generalized_dot,1900,0.33066699688788503
generalized_dot,1900,0.3191249998053536
generalized_dot,1900,0.3187080001225695
generalized_dot,1900,0.33187500230269507
generalized_dot,1900,0.3323339988128282
generalized_dot,1900,0.3169589981553145
generalized_dot,1900,0.31595799373462796
generalized_dot,1900,0.33408300078008324
generalized_dot,1900,0.33445799635956064
generalized_dot,1900,0.3149999974993989
generalized_dot,1900,0.3140420012641698
generalized_dot,1900,0.31291599589167163
generalized_dot,1900,0.31266699807019904
matrix_vector,1900,0.31983300141291693
matrix_vector,1900,0.319874998240266
matrix_vector,1900,0.3188339978805743
matrix_vector,1900,0.3187909969710745
matrix_vector,1900,0.3186249959981069
matrix_vector,1900,0.3183330045430921
matrix_vector,1900,0.32220799766946584
matrix_vector,1900,0.31733300420455635
matrix_vector,1900,0.3224579995730892
matrix_vector,1900,0.32258300052490085
matrix_vector,1900,0.3164169975207187
matrix_vector,1900,0.31608300196239725
matrix_vector,1900,0.3159580010105856
matrix_vector,1900,0.32379200274590403
matrix_vector,1900,0.315792000037618
matrix_vector,1900,0.3239580037188716
matrix_vector,1900,0.3149580006720498
matrix_vector,1900,0.31437500001629815
matrix_vector,1900,0.3258340002503246
matrix_vector,1900,0.32662499870639294
matrix_vector,1900,0.31279100221581757
generalized_dot,2000,0.4177920054644346
generalized_dot,2000,0.41724999755388126
generalized_dot,2000,0.4167500010225922
generalized_dot,2000,0.41495800542179495
generalized_dot,2000,0.4201659976388328
generalized_dot,2000,0.4214159998809919
generalized_dot,2000,0.42216700239805505
generalized_dot,2000,0.41133399645332247
generalized_dot,2000,0.411165994592011
generalized_dot,2000,0.41037500341190025
generalized_dot,2000,0.4248749974067323
generalized_dot,2000,0.4268339980626479
generalized_dot,2000,0.4074159951414913
generalized_dot,2000,0.40733400237513706
generalized_dot,2000,0.4072500014444813
generalized_dot,2000,0.4071669973200187
generalized_dot,2000,0.4070830036653206
generalized_dot,2000,0.4069159986102022
generalized_dot,2000,0.4068749985890463
generalized_dot,2000,0.428542000008747
generalized_dot,2000,0.42866699368460104
matrix_vector,2000,0.41324999619973823
matrix_vector,2000,0.41112500184681267
matrix_vector,2000,0.4108749999431893
matrix_vector,2000,0.4101250015082769
matrix_vector,2000,0.4093749957974069
matrix_vector,2000,0.4090000002179295
matrix_vector,2000,0.41537500510457903
matrix_vector,2000,0.40716600051382557
matrix_vector,2000,0.4172909975750372
matrix_vector,2000,0.41766700451262295
matrix_vector,2000,0.40658399666426703
matrix_vector,2000,0.4179169991402887
matrix_vector,2000,0.4064170061610639
matrix_vector,2000,0.4062919979332946
matrix_vector,2000,0.40466599602950737
matrix_vector,2000,0.4207090023555793
matrix_vector,2000,0.40291700133820996
matrix_vector,2000,0.4018749968963675
matrix_vector,2000,0.42262500210199505
matrix_vector,2000,0.40129199624061584
matrix_vector,2000,0.3999170003226027
generalized_dot,2100,0.5714169965358451
generalized_dot,2100,0.5702499984181486
generalized_dot,2100,0.5715410006814636
generalized_dot,2100,0.5700000037904829
generalized_dot,2100,0.5699169996660203
generalized_dot,2100,0.5697919987142086
generalized_dot,2100,0.5694579958799295
generalized_dot,2100,0.5729589975089766
generalized_dot,2100,0.5732920035370626
generalized_dot,2100,0.5675829961546697
generalized_dot,2100,0.5662499970640056
generalized_dot,2100,0.5661250033881515
generalized_dot,2100,0.5756249956903048
generalized_dot,2100,0.5647500001941808
generalized_dot,2100,0.5646670033456758
generalized_dot,2100,0.5644580014632083
generalized_dot,2100,0.5644170014420524
generalized_dot,2100,0.5630000014207326
generalized_dot,2100,0.5621669988613576
generalized_dot,2100,0.5801669976790436
generalized_dot,2100,0.5807079942314886
matrix_vector,2100,0.5690830003004521
matrix_vector,2100,0.5685829964932054
matrix_vector,2100,0.5675419961335137
matrix_vector,2100,0.5669589954777621
matrix_vector,2100,0.5668750018230639
matrix_vector,2100,0.5656669964082539
matrix_vector,2100,0.5650839957525022
matrix_vector,2100,0.5733329962822609
matrix_vector,2100,0.5630419982480817
matrix_vector,2100,0.5748749972553924
matrix_vector,2100,0.5617089991574176
matrix_vector,2100,0.5760000058216974
matrix_vector,2100,0.5614999972749501
matrix_vector,2100,0.5606669947155751
matrix_vector,2100,0.559708998480346
matrix_vector,2100,0.5582920057349838
matrix_vector,2100,0.5795830002170987
matrix_vector,2100,0.5572079971898347
matrix_vector,2100,0.5807080015074462
matrix_vector,2100,0.5569160057348199
matrix_vector,2100,0.5820419974043034
generalized_dot,2200,0.5296249946695752
generalized_dot,2200,0.5300420016283169
generalized_dot,2200,0.5307499959599227
generalized_dot,2200,0.5283339996822178
generalized_dot,2200,0.5316660026437603
generalized_dot,2200,0.5274580034893006
generalized_dot,2200,0.5324169978848659
generalized_dot,2200,0.526916999660898
generalized_dot,2200,0.5327920007403009
generalized_dot,2200,0.5329580017132685
generalized_dot,2200,0.5339999988791533
generalized_dot,2200,0.5242920015007257
generalized_dot,2200,0.5227919973549433
generalized_dot,2200,0.5220829989411868
generalized_dot,2200,0.5213749973336235
generalized_dot,2200,0.5207909998716787
generalized_dot,2200,0.5194170007598586
generalized_dot,2200,0.5192499957047403
generalized_dot,2200,0.5190000010770746
generalized_dot,2200,0.5184170004213229
generalized_dot,2200,0.5160410000826232
matrix_vector,2200,0.5217500001890585
matrix_vector,2200,0.5216670033405535
matrix_vector,2200,0.5210000017541461
matrix_vector,2200,0.5207499998505227
matrix_vector,2200,0.5228750014794059
matrix_vector,2200,0.5231250033830293
matrix_vector,2200,0.519832996360492
matrix_vector,2200,0.5192500029806979
matrix_vector,2200,0.52420800057007
matrix_vector,2200,0.5192079988773912
matrix_vector,2200,0.5182910026633181
matrix_vector,2200,0.5182499953662045
matrix_vector,2200,0.5176670019864105
matrix_vector,2200,0.5176669947104529
matrix_vector,2200,0.5274169961921871
matrix_vector,2200,0.5152500016265549
matrix_vector,2200,0.5296249946695752
matrix_vector,2200,0.5130000063218176
matrix_vector,2200,0.51299999904586
matrix_vector,2200,0.530541998159606
matrix_vector,2200,0.5307079991325736
generalized_dot,2300,0.5795830002170987
generalized_dot,2300,0.581209002120886
generalized_dot,2300,0.5820830047014169
generalized_dot,2300,0.5780830033472739
generalized_dot,2300,0.5777080004918389
generalized_dot,2300,0.5768340051872656
generalized_dot,2300,0.5850830057170242
generalized_dot,2300,0.5855830022483133
generalized_dot,2300,0.574958001379855
generalized_dot,2300,0.5858750009792857
generalized_dot,2300,0.588999995670747
generalized_dot,2300,0.5891250038985163
generalized_dot,2300,0.5896669972571544
generalized_dot,2300,0.5710000041290186
generalized_dot,2300,0.5701249974663369
generalized_dot,2300,0.5698750028386712
generalized_dot,2300,0.5692499980796129
generalized_dot,2300,0.5689579993486404
generalized_dot,2300,0.5662080002366565
generalized_dot,2300,0.5967089964542538
generalized_dot,2300,0.5636249989038333
matrix_vector,2300,0.5805830005556345
matrix_vector,2300,0.5829159999848343
matrix_vector,2300,0.5831250018673018
matrix_vector,2300,0.5835420015500858
matrix_vector,2300,0.5795000033685938
matrix_vector,2300,0.5790830036858097
matrix_vector,2300,0.5782090011052787
matrix_vector,2300,0.5860409946762957
matrix_vector,2300,0.5864579943590797
matrix_vector,2300,0.5866669962415472
matrix_vector,2300,0.5869579981663264
matrix_vector,2300,0.5754169978899881
matrix_vector,2300,0.5746250026277266
matrix_vector,2300,0.5740409978898242
matrix_vector,2300,0.5909169994993135
matrix_vector,2300,0.5910420004511252
matrix_vector,2300,0.5723750000470318
matrix_vector,2300,0.5917919988860376
matrix_vector,2300,0.5711670019081794
matrix_vector,2300,0.5702499984181486
matrix_vector,2300,0.570042000617832
generalized_dot,2400,0.666583000565879
generalized_dot,2400,0.6666249973932281
generalized_dot,2400,0.6666670014965348
generalized_dot,2400,0.6664579996140674
generalized_dot,2400,0.6668339992756955
generalized_dot,2400,0.6668749992968515
generalized_dot,2400,0.6662919986410998
generalized_dot,2400,0.6674579999526031
generalized_dot,2400,0.6654169992543757
generalized_dot,2400,0.6654160024481826
generalized_dot,2400,0.664792001771275
generalized_dot,2400,0.6646670008194633
generalized_dot,2400,0.6694580006296746
generalized_dot,2400,0.6701249949401245
generalized_dot,2400,0.6701250022160821
generalized_dot,2400,0.6628749979427084
generalized_dot,2400,0.6705830019200221
generalized_dot,2400,0.6624579982599244
generalized_dot,2400,0.6708750006509945
generalized_dot,2400,0.6713749971822836
generalized_dot,2400,0.6612080032937229
matrix_vector,2400,0.6645839966950007
matrix_vector,2400,0.6630420029978268
matrix_vector,2400,0.6622499931836501
matrix_vector,2400,0.6620829954044893
matrix_vector,2400,0.6657500052824616
matrix_vector,2400,0.6618330007768236
matrix_vector,2400,0.6662919986410998
matrix_vector,2400,0.6611669959966093
matrix_vector,2400,0.6667909983661957
matrix_vector,2400,0.6669170034001581
matrix_vector,2400,0.6675830009044148
matrix_vector,2400,0.6598340041819029
matrix_vector,2400,0.6598330000997521
matrix_vector,2400,0.6682079983875155
matrix_vector,2400,0.6683750034426339
matrix_vector,2400,0.6592089994228445
matrix_vector,2400,0.6591249984921888
matrix_vector,2400,0.6584579969057813
matrix_vector,2400,0.6583330032299273
matrix_vector,2400,0.6582909991266206
matrix_vector,2400,0.6694589974358678
generalized_dot,2500,0.7775409976602532
generalized_dot,2500,0.775167005485855
generalized_dot,2500,0.7747919953544624
generalized_dot,2500,0.7792920005158521
generalized_dot,2500,0.7797500002197921
generalized_dot,2500,0.7805830027791671
generalized_dot,2500,0.7814580021658912
generalized_dot,2500,0.7709169949521311
generalized_dot,2500,0.7695830063312314
generalized_dot,2500,0.7687500037718564
generalized_dot,2500,0.7680409980821423
generalized_dot,2500,0.7872909991419874
generalized_dot,2500,0.7875410010456108
generalized_dot,2500,0.7627080049132928
generalized_dot,2500,0.7902500001364388
generalized_dot,2500,0.7605420032632537
generalized_dot,2500,0.7923330049379729
generalized_dot,2500,0.792499995441176
generalized_dot,2500,0.7598750016768463
generalized_dot,2500,0.7592080000904389
generalized_dot,2500,0.7937500049592927
matrix_vector,2500,0.7718339984421618
matrix_vector,2500,0.7732910016784444
matrix_vector,2500,0.7717499975115061
matrix_vector,2500,0.7733750026091002
matrix_vector,2500,0.7743329988443293
matrix_vector,2500,0.7706660035182722
matrix_vector,2500,0.7703329974901862
matrix_vector,2500,0.7749580036033876
matrix_vector,2500,0.7757080020383
matrix_vector,2500,0.7694160012761131
matrix_vector,2500,0.7692079961998388
matrix_vector,2500,0.7760410007904284
matrix_vector,2500,0.7687499964958988
matrix_vector,2500,0.7769579970045015
matrix_vector,2500,0.7672079955227673
matrix_vector,2500,0.7657500027562492
matrix_vector,2500,0.7795000055921264
matrix_vector,2500,0.7648340033483692
matrix_vector,2500,0.7646659942111
matrix_vector,2500,0.7827910012565553
matrix_vector,2500,0.7830000031390227
generalized_dot,2600,0.9192500001518056
generalized_dot,2600,0.9179170010611415
generalized_dot,2600,0.9175000013783574
generalized_dot,2600,0.9172499994747341
generalized_dot,2600,0.9203749941661954
generalized_dot,2600,0.9162499991361983
generalized_dot,2600,0.9224579989677295
generalized_dot,2600,0.913958007004112
generalized_dot,2600,0.9254999968106858
generalized_dot,2600,0.9112499974435195
generalized_dot,2600,0.9273750038119033
generalized_dot,2600,0.9093749977182597
generalized_dot,2600,0.9080829986487515
generalized_dot,2600,0.9308750013587996
generalized_dot,2600,0.9057920033228584
generalized_dot,2600,0.9057080023922026
generalized_dot,2600,0.9050000007846393
generalized_dot,2600,0.9047500061569735
generalized_dot,2600,0.933541996346321
generalized_dot,2600,0.9034579998115078
generalized_dot,2600,0.9341670011053793
matrix_vector,2600,0.9113749983953312
matrix_vector,2600,0.9119160022237338
matrix_vector,2600,0.9125840006163344
matrix_vector,2600,0.912874995265156
matrix_vector,2600,0.9140839974861592
matrix_vector,2600,0.9085420024348423
matrix_vector,2600,0.9147500022663735
matrix_vector,2600,0.9153329956461675
matrix_vector,2600,0.9077079957933165
matrix_vector,2600,0.9073749970411882
matrix_vector,2600,0.9067080027307384
matrix_vector,2600,0.9064999976544641
matrix_vector,2600,0.9175839950330555
matrix_vector,2600,0.919999998586718
matrix_vector,2600,0.921208004001528
matrix_vector,2600,0.9019159988383763
matrix_vector,2600,0.9215419995598495
matrix_vector,2600,0.9229999996023253
matrix_vector,2600,0.8987080000224523
matrix_vector,2600,0.9248339993064292
matrix_vector,2600,0.8983330044429749
generalized_dot,2700,1.092791004339233
generalized_dot,2700,1.0919159976765513
generalized_dot,2700,1.091459002054762
generalized_dot,2700,1.090625002689194
generalized_dot,2700,1.0890420016949065
generalized_dot,2700,1.0960830040858127
generalized_dot,2700,1.0960839936160482
generalized_dot,2700,1.0869159959838726
generalized_dot,2700,1.0868339959415607
generalized_dot,2700,1.086249998479616
generalized_dot,2700,1.0859169997274876
generalized_dot,2700,1.0992500028805807
generalized_dot,2700,1.0998750003636815
generalized_dot,2700,1.0838339949259534
generalized_dot,2700,1.0837910012924112
generalized_dot,2700,1.1021660029655322
generalized_dot,2700,1.0817919974215329
generalized_dot,2700,1.103208000131417
generalized_dot,2700,1.0811249958351254
generalized_dot,2700,1.1065000071539544
generalized_dot,2700,1.1080839976784773
matrix_vector,2700,1.0857920060516335
matrix_vector,2700,1.0867919991142116
